file,expected_verdict,expected_attack_type,final_verdict,final_attack_type,pass,final_risk_score,ml_executed,ml_risk_score,ml_predicted_verdict,ml_predicted_attack_type,rule_score,verdict_source,decision_source,fusion_reason,raw_evidence_override_applied,pre_override_verdict,pre_override_attack_type,pre_override_risk_score,worst_chunk,chunk_count,model_version,model_sequence_length,final_matches_ml_label,final_matches_ml_type,final_matches_ml_label_and_type
python/001_SAFE_exact_helper_whitelist_order_by.py,SAFE,NONE,SAFE,NONE,True,0.0397,True,0.0397,SAFE,NONE,0.25,rule,rule_primary,rule,False,SAFE,NONE,0.0397,pick_sort,3,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/002_SAFE_placeholder_list_builder.py,SAFE,NONE,SAFE,NONE,True,0.0,True,0.0,SAFE,NONE,0.08,ml,ml_primary,ml,False,SAFE,NONE,0.0,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/003_SAFE_numeric_limit_offset_bounds.py,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9997,VULNERABLE,IN_BAND,0.08,raw_safe_numeric_limit_offset,semantic_safe_guard,raw_safe_numeric_limit_offset,False,SAFE,NONE,0.08,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,False,True,False
python/004_SAFE_db_loaded_value_reused_as_param.py,SAFE,NONE,SAFE,NONE,True,0.25,True,0.1669,SAFE,NONE,0.25,semantic_safe_guard,semantic_safe_guard,semantic_safe_guard,False,SAFE,NONE,0.25,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/005_SAFE_static_migration_executescript.py,SAFE,NONE,SAFE,NONE,True,0.0066,True,0.0066,SAFE,NONE,0.25,ml,ml_primary,ml,False,SAFE,NONE,0.0066,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/006_IN_BAND_fstring_where_direct.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,1.0,True,1.0,VULNERABLE,IN_BAND,0.9,ml_confident_specific_type,ml_supported_by_evidence,ml_confident_specific_type,False,VULNERABLE,IN_BAND,1.0,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/007_IN_BAND_whitelist_computed_but_raw_order_used.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,1.0,True,1.0,VULNERABLE,IN_BAND,0.9,raw_python_inband_concat,ml_supported_by_evidence,raw_python_inband_concat,False,VULNERABLE,IN_BAND,1.0,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/008_IN_BAND_joined_ids_raw_in.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9992,True,0.9992,VULNERABLE,IN_BAND,0.9,ml_confident_specific_type,rule_primary,ml_confident_specific_type,False,VULNERABLE,IN_BAND,0.9,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/009_IN_BAND_executescript_dynamic.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9998,True,0.9998,VULNERABLE,IN_BAND,0.9,ml_confident_specific_type,ml_supported_by_evidence,ml_confident_specific_type,False,VULNERABLE,IN_BAND,0.9998,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,True,True
python/010_IN_BAND_raw_table_name.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9307,True,0.9307,VULNERABLE,SECOND_ORDER,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,IN_BAND,0.9307,__file__,1,model1-cnn-bilstm-dual-head-comment-safe-flow-v12,256,True,False,False
