file,expected_verdict,expected_attack_type,final_verdict,final_attack_type,pass,final_risk_score,ml_executed,ml_risk_score,ml_predicted_verdict,ml_predicted_attack_type,rule_score,verdict_source,decision_source,fusion_reason,raw_evidence_override_applied,pre_override_verdict,pre_override_attack_type,pre_override_risk_score,worst_chunk,chunk_count,model_version,model_sequence_length,final_matches_ml_label,final_matches_ml_type,final_matches_ml_label_and_type
python/001_SAFE_tenant_billing_repository.py,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_safe_query_builder,raw_evidence_override,raw_safe_query_builder,True,VULNERABLE,IN_BAND,0.9,__file__,17,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
python/002_IN_BAND_support_ticket_search.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9871,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_python_inband_concat,ml_supported_by_evidence,raw_python_inband_concat,False,VULNERABLE,IN_BAND,0.9871,__file__,17,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
python/003_BLIND_passwordless_login.py,VULNERABLE,BLIND,VULNERABLE,BLIND,True,0.9871,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_python_blind_concat,raw_evidence_override,raw_python_blind_concat,True,VULNERABLE,IN_BAND,0.9871,__file__,17,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
python/004_SECOND_ORDER_saved_widget_filter.py,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,0.9,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_second_order_flow,raw_evidence_override,raw_second_order_flow,True,VULNERABLE,IN_BAND,0.9,__file__,18,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
python/005_SAFE_db_value_bound_parameter.py,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9945,VULNERABLE,IN_BAND,0.25,raw_safe_db_loaded_bound_param,semantic_safe_guard,raw_safe_db_loaded_bound_param,False,SAFE,NONE,0.25,__file__,18,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
python/006_IN_BAND_raw_table_selector_decoy.py,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9871,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_python_inband_concat,ml_supported_by_evidence,raw_python_inband_concat,False,VULNERABLE,IN_BAND,0.9871,__file__,17,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
python/007_BLIND_feature_gate_count.py,VULNERABLE,BLIND,VULNERABLE,BLIND,True,0.9871,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_python_blind_concat,ml_supported_by_evidence,raw_python_blind_concat,False,VULNERABLE,BLIND,0.9871,__file__,17,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
python/008_SECOND_ORDER_stored_sql_job_runner.py,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,0.9988,True,0.9988,VULNERABLE,IN_BAND,0.62,raw_second_order_flow,raw_evidence_override,raw_second_order_flow,True,VULNERABLE,IN_BAND,0.9988,run,18,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
python/009_SAFE_customer_search_decoys.py,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_safe_query_builder,raw_evidence_override,raw_safe_query_builder,True,VULNERABLE,IN_BAND,0.9,__file__,17,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
python/010_SECOND_ORDER_cached_order_expression.py,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,0.9871,True,0.9945,VULNERABLE,IN_BAND,0.9,raw_second_order_flow,ml_supported_by_evidence,raw_second_order_flow,False,VULNERABLE,SECOND_ORDER,0.9871,__file__,18,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
javascript/011_SAFE_express_billing_repository.js,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9984,VULNERABLE,IN_BAND,0.9,raw_safe_query_builder,raw_evidence_override,raw_safe_query_builder,True,VULNERABLE,IN_BAND,0.9,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
javascript/012_IN_BAND_template_customer_filter.js,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.936,True,0.9984,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,IN_BAND,0.936,stableKey,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
javascript/013_BLIND_session_verifier.js,VULNERABLE,BLIND,VULNERABLE,BLIND,True,0.9998,True,0.9998,VULNERABLE,BLIND,0.9,raw_blind_boolean_sink,ml_supported_by_evidence,raw_blind_boolean_sink,False,VULNERABLE,BLIND,0.9998,stableKey,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
javascript/014_SECOND_ORDER_saved_segment_runner.js,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,0.9056,True,0.9984,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,SECOND_ORDER,0.9056,stableKey,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
javascript/015_SAFE_report_params_variable.js,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9984,VULNERABLE,IN_BAND,0.25,raw_safe_sqlite_params,rule_primary,raw_safe_sqlite_params,False,SAFE,NONE,0.25,normalizeText,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
javascript/016_IN_BAND_raw_order_decoy_set.js,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9976,True,0.9984,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,IN_BAND,0.9976,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
javascript/017_BLIND_feature_gate.js,VULNERABLE,BLIND,VULNERABLE,BLIND,True,0.9997,True,0.9998,VULNERABLE,BLIND,0.9,raw_blind_boolean_sink,ml_supported_by_evidence,raw_blind_boolean_sink,False,VULNERABLE,BLIND,0.9997,stableKey,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
javascript/018_SECOND_ORDER_stored_query_executor.js,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,0.9523,True,0.9984,VULNERABLE,IN_BAND,0.9,raw_second_order_flow,ml_supported_by_evidence,raw_second_order_flow,False,VULNERABLE,SECOND_ORDER,0.9523,stableKey,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
javascript/019_SAFE_db_value_as_param.js,SAFE,NONE,SAFE,NONE,True,0.25,True,0.9984,VULNERABLE,IN_BAND,0.25,semantic_safe_guard,semantic_safe_guard,semantic_safe_guard,False,SAFE,NONE,0.25,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
javascript/020_IN_BAND_joined_ids_bulk_lookup.js,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9751,True,0.9984,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,IN_BAND,0.9751,stableKey,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
java/021_SAFE_spring_invoice_repository.java,SAFE,NONE,SAFE,NONE,True,0.25,True,0.9973,VULNERABLE,IN_BAND,0.25,semantic_safe_guard,semantic_safe_guard,semantic_safe_guard,False,SAFE,NONE,0.25,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
java/022_IN_BAND_legacy_customer_statement.java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9879,True,0.9973,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,IN_BAND,0.9879,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
java/023_BLIND_login_statement.java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,0.9875,True,0.9973,VULNERABLE,IN_BAND,0.9,raw_blind_boolean_sink,ml_supported_by_evidence,raw_blind_boolean_sink,False,VULNERABLE,BLIND,0.9875,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
java/024_SECOND_ORDER_audit_export_fragment.java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,0.9996,True,0.9996,VULNERABLE,BLIND,0.9,raw_second_order_flow,ml_supported_by_evidence,raw_second_order_flow,False,VULNERABLE,SECOND_ORDER,0.9996,run,7,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
java/025_SAFE_set_contains_order.java,SAFE,NONE,SAFE,NONE,True,0.08,True,0.9973,VULNERABLE,IN_BAND,0.9,raw_java_allowlist_order,raw_evidence_override,raw_java_allowlist_order,True,VULNERABLE,IN_BAND,0.9892,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,False,True,False
java/026_IN_BAND_raw_order_decoy.java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,True,0.9892,True,0.9973,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,IN_BAND,0.9892,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,True,True
java/027_BLIND_permission_count.java,VULNERABLE,BLIND,VULNERABLE,BLIND,True,0.9879,True,0.9973,VULNERABLE,IN_BAND,0.9,ml+rule,ml_supported_by_evidence,ml+rule,False,VULNERABLE,BLIND,0.9879,__file__,6,model1-cnn-bilstm-dual-head-hardcase-v7,256,True,False,False
