suite,source_zip,file,language,expected_verdict,expected_attack_type,expected_fix_type,expected_fix_reason,model1_verdict,model1_attack_type,model1_pass,model1_label_pass,model1_type_pass,model1_risk_score,model1_ml_executed,model1_ml_risk_score,model1_ml_predicted_verdict,model1_ml_predicted_attack_type,model1_decision_source,model1_verdict_source,model1_fusion_reason,model2_routed,model2_should_be_evaluated,model2_attack_type_input,model2_model_fix_type,model2_final_fix_type,model2_model_pass,model2_final_pass,model2_content_pass,model2_confidence,model2_probabilities,full_system_pass,failure_stage,crashed,error,fixed_code_preview
known_good_sqli_detection_suite,known_good_sqli_detection_suite.zip,php/039_SAFE_db_value_as_param.php,php,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,0.9984,VULNERABLE,IN_BAND,rule_primary,raw_php_prepared_params,raw_php_prepared_params,False,False,,,,True,True,True,,{},True,none,False,,
known_good_sqli_detection_suite,known_good_sqli_detection_suite.zip,php/040_SAFE_comments_only.php,php,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,0.0284,SAFE,NONE,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/001_NONE_safe_direct_whitelist_order_by.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/002_IN_BAND_vuln_raw_order_by.py,py,VULNERABLE,IN_BAND,B,code contains dynamic SQL identifier context (ORDER BY/table name),SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/003_IN_BAND_vuln_whitelist_computed_but_unused.py,py,VULNERABLE,IN_BAND,B,code contains dynamic SQL identifier context (ORDER BY/table name),SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/004_NONE_safe_placeholder_list_in.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.0,True,0.0,SAFE,NONE,ml_primary,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/005_IN_BAND_vuln_joined_in_list.py,py,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/006_NONE_safe_limit_offset_int_bounds.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,1.0,VULNERABLE,IN_BAND,semantic_safe_guard,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/007_IN_BAND_vuln_raw_limit_offset.py,py,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/008_BLIND_vuln_count_gt_zero.py,py,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,BLIND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/009_BLIND_vuln_fetchone_helper_bool.py,py,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,BLIND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/010_NONE_safe_parameterized_boolean.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.0023,True,0.0023,SAFE,NONE,ml_primary,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/011_SECOND_ORDER_vuln_db_value_reuse.py,py,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,SECOND_ORDER,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/012_SECOND_ORDER_vuln_cached_fragment.py,py,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,SECOND_ORDER,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/013_NONE_safe_db_value_parameterized.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.0004,True,0.0004,SAFE,NONE,ml_primary,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/014_NONE_safe_static_executescript.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,1.0,VULNERABLE,IN_BAND,semantic_safe_guard,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/015_IN_BAND_vuln_executescript_fstring.py,py,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,BLIND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/016_IN_BAND_vuln_replace_sanitized_like.py,py,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,BLIND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/017_NONE_safe_enum_parameterized.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.0274,True,0.0274,SAFE,NONE,ml_primary,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/018_IN_BAND_vuln_alias_to_execute.py,py,VULNERABLE,IN_BAND,C,code contains complex dynamic query-builder/helper context,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/019_NONE_safe_dict_map_table.py,py,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,python/020_IN_BAND_vuln_dynamic_table_raw.py,py,VULNERABLE,IN_BAND,B,code contains dynamic SQL identifier context (ORDER BY/table name),SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,BLIND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/021_IN_BAND_vuln_template_where.js,js,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/022_NONE_safe_parameterized_query.js,js,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,0.9992,VULNERABLE,IN_BAND,semantic_safe_guard,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/023_BLIND_vuln_boolean_count.js,js,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,BLIND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/024_SECOND_ORDER_vuln_cached_fragment.js,js,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,SECOND_ORDER,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/025_NONE_safe_whitelist_order_by.js,js,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/026_IN_BAND_vuln_raw_order_by.js,js,VULNERABLE,IN_BAND,B,code contains dynamic SQL identifier context (ORDER BY/table name),SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,SECOND_ORDER,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/027_NONE_safe_placeholder_in_list.js,js,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.0001,True,0.0001,SAFE,NONE,ml_primary,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,javascript/028_IN_BAND_vuln_joined_ids.js,js,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,SAFE,NONE,False,False,False,0.25,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_no_valid_sql_sink,raw_no_valid_sql_sink,False,False,,,,False,False,False,,{},False,model1_detection,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,java/029_IN_BAND_vuln_statement_concat.java,java,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,IN_BAND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,ml_confident_vulnerable_evidence_typed,ml_confident_vulnerable_evidence_typed,True,True,IN_BAND,A,A,True,True,True,0.4029,"{""A"": 0.4029, ""B"": 0.2823, ""C"": 0.2316, ""D"": 0.0831}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id, email FROM users WHERE email = ?"");\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();"
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,java/030_NONE_safe_prepared_statement.java,java,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,1.0,VULNERABLE,IN_BAND,semantic_safe_guard,semantic_safe_guard,semantic_safe_guard,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,java/031_BLIND_vuln_boolean_login.java,java,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,BLIND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,raw_blind_boolean_sink,raw_blind_boolean_sink,True,True,BLIND,A,A,True,True,True,0.5304,"{""A"": 0.5304, ""B"": 0.1962, ""C"": 0.1341, ""D"": 0.1393}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT 1 FROM users WHERE username = ?"");\nstmt.setString(1, hash);\nResultSet rs = stmt.executeQuery();"
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,java/032_SECOND_ORDER_vuln_stored_note.java,java,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,True,1.0,VULNERABLE,SECOND_ORDER,ml_confident_with_second_order_evidence,ml_confident_with_second_order_evidence,ml_confident_with_second_order_evidence,True,True,SECOND_ORDER,D,D,True,True,True,0.8027,"{""A"": 0.1399, ""B"": 0.0241, ""C"": 0.0334, ""D"": 0.8027}",True,none,False,,# Fix D: do not execute SQL loaded from DB/config/user storage. Rebuild SQL from trusted static templates.
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,java/033_NONE_safe_whitelist_order_by.java,java,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,1.0,VULNERABLE,IN_BAND,raw_evidence_override,raw_java_allowlist_order,raw_java_allowlist_order,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,java/034_IN_BAND_vuln_raw_order_by.java,java,VULNERABLE,IN_BAND,B,code contains dynamic SQL identifier context (ORDER BY/table name),VULNERABLE,IN_BAND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,ml_confident_vulnerable_evidence_typed,ml_confident_vulnerable_evidence_typed,True,True,IN_BAND,B,B,True,True,True,0.8464,"{""A"": 0.0798, ""B"": 0.8464, ""C"": 0.0501, ""D"": 0.0238}",True,none,False,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\nSet<String> allowedColumns = Set.of(""id"",""name"",""email"",""created_at"");\nif (!allowedColumns.contains(sortBy)) throw new IllegalArgumentException(""Invalid sort column"");\nString sql = ""SELECT * FROM users ORDER BY "" + sortBy;\nResultSet rs = conn.createStatement().executeQuery(sql);"
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,php/035_IN_BAND_vuln_mysqli_concat.php,php,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,IN_BAND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,raw_php_sqli,raw_php_sqli,True,True,IN_BAND,A,A,True,True,True,0.3542,"{""A"": 0.3542, ""B"": 0.2425, ""C"": 0.25, ""D"": 0.1534}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare(""SELECT id, email FROM users WHERE email = ?"");\n$stmt->execute([$email]);"
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,php/036_NONE_safe_prepared_stmt.php,php,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.0227,True,0.0227,SAFE,NONE,ml_primary,raw_php_prepared_params,raw_php_prepared_params,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,php/037_BLIND_vuln_count_bool.php,php,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,BLIND,True,True,True,0.9,True,0.001,SAFE,NONE,rule_primary,raw_php_blind_sqli,raw_php_blind_sqli,True,True,BLIND,A,A,True,True,True,0.894,"{""A"": 0.894, ""B"": 0.0272, ""C"": 0.04, ""D"": 0.0388}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare(""SELECT COUNT(*) AS c FROM users WHERE email = ?"");\n$stmt->execute([$email]);"
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,php/038_SECOND_ORDER_vuln_db_reuse.php,php,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,True,1.0,VULNERABLE,SECOND_ORDER,ml_supported_by_evidence,raw_second_order_flow,raw_second_order_flow,True,True,SECOND_ORDER,A,D,False,True,True,0.6422,"{""A"": 0.6422, ""B"": 0.0464, ""C"": 0.0632, ""D"": 0.2482}",False,model2_fix_classification,False,,# Fix D: do not execute SQL loaded from DB/config/user storage. Rebuild SQL from trusted static templates.
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,php/039_NONE_safe_whitelist_order_by.php,php,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.1,True,1.0,VULNERABLE,IN_BAND,semantic_safe_guard,semantic_safe_guard,semantic_safe_guard,False,False,,,,True,True,True,,{},True,none,False,,
mega_sqli_debug_suite,mega_sqli_debug_suite.zip,php/040_IN_BAND_vuln_raw_order_by.php,php,VULNERABLE,IN_BAND,B,code contains dynamic SQL identifier context (ORDER BY/table name),VULNERABLE,IN_BAND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,raw_php_sqli,raw_php_sqli,True,True,IN_BAND,B,B,True,True,True,0.7987,"{""A"": 0.0901, ""B"": 0.7987, ""C"": 0.0698, ""D"": 0.0414}",True,none,False,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\n$allowedColumns = ['id','name','email','created_at'];\nif (!in_array($sortBy, $allowedColumns, true)) { throw new InvalidArgumentException('Invalid sort column'); }\n$sql = ""SELECT * FROM users ORDER BY "" . $sortBy;\n$stmt = $pdo->query($sql);"
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,python/001_SAFE_flask_inventory_repository.py,python,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,0.9294,VULNERABLE,BLIND,rule_safety_net,raw_safe_query_builder,raw_safe_query_builder,False,False,,,,True,True,True,,{},True,none,False,,
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,python/002_IN_BAND_flask_customer_search_vulnerable.py,python,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,IN_BAND,True,True,True,0.9,True,0.9294,VULNERABLE,BLIND,rule_primary,raw_python_inband_concat,raw_python_inband_concat,True,True,IN_BAND,C,C,False,False,False,0.4008,"{""A"": 0.318, ""B"": 0.1587, ""C"": 0.4008, ""D"": 0.1224}",False,model2_fix_classification,False,,# Fix C: migrate complex raw SQL construction to a structured ORM/query builder.
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,python/003_BLIND_flask_permission_check.py,python,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,BLIND,True,True,True,1.0,True,1.0,VULNERABLE,NONE,ml_supported_by_evidence,ml+rule,ml+rule,True,True,BLIND,A,A,True,True,True,0.9329,"{""A"": 0.9329, ""B"": 0.0166, ""C"": 0.0314, ""D"": 0.0191}",True,none,False,,"        # Fix: use parameterized query — never interpolate user input into SQL\n        tenant_id = ""SELECT COUNT(*) ?""\n        cur.execute(query, (str,))"
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,python/004_SECOND_ORDER_saved_report_runner.py,python,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,True,1.0,VULNERABLE,SECOND_ORDER,ml_supported_by_evidence,raw_second_order_flow,raw_second_order_flow,True,True,SECOND_ORDER,A,D,False,True,True,0.608,"{""A"": 0.608, ""B"": 0.0289, ""C"": 0.0698, ""D"": 0.2933}",False,model2_fix_classification,False,,# Fix D: do not execute SQL loaded from DB/config/user storage. Rebuild SQL from trusted static templates.
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,python/005_SAFE_analytics_dashboard_complex.py,python,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.25,True,1.0,VULNERABLE,IN_BAND,rule_primary,rule,rule,False,False,,,,True,True,True,,{},True,none,False,,
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,javascript/006_SAFE_express_orders_repository.js,javascript,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,0.0876,SAFE,NONE,semantic_safe_guard,raw_safe_query_builder,raw_safe_query_builder,False,False,,,,True,True,True,,{},True,none,False,,
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,javascript/007_IN_BAND_express_template_where_vuln.js,javascript,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,IN_BAND,True,True,True,1.0,True,1.0,VULNERABLE,SECOND_ORDER,ml_supported_by_evidence,raw_js_direct_raw_sqli,raw_js_direct_raw_sqli,True,True,IN_BAND,A,A,True,True,True,0.8622,"{""A"": 0.8622, ""B"": 0.0471, ""C"": 0.0666, ""D"": 0.0241}",True,none,False,,"// Fix: use parameterized query\nconst sql = ""\n    SELECT id, tenant_id, email, display_name, created_at\n    FROM customer_profiles\n    WHERE tenant_id = ?\n      AND email = ?\n  "";\nreturn db.all(sql, [tenantId, email]);"
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,javascript/008_BLIND_feature_flag_check_vuln.js,javascript,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,BLIND,True,True,True,0.9819,True,0.9819,VULNERABLE,NONE,ml_supported_by_evidence,raw_blind_boolean_sink,raw_blind_boolean_sink,True,True,BLIND,A,A,True,True,True,0.924,"{""A"": 0.924, ""B"": 0.0171, ""C"": 0.0298, ""D"": 0.0291}",True,none,False,,"// Fix: use parameterized query\nconst sql = ""SELECT COUNT(*) AS c ?"";\nreturn db.all(sql, [userEmail]);"
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,javascript/009_SECOND_ORDER_saved_segment_runner.js,javascript,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,True,1.0,VULNERABLE,SECOND_ORDER,ml_supported_by_evidence,raw_second_order_flow,raw_second_order_flow,True,True,SECOND_ORDER,D,D,True,True,True,0.6129,"{""A"": 0.2906, ""B"": 0.0266, ""C"": 0.0699, ""D"": 0.6129}",True,none,False,,# Fix D: do not execute SQL loaded from DB/config/user storage. Rebuild SQL from trusted static templates.
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,javascript/010_SAFE_reports_query_builder.js,javascript,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,1.0,VULNERABLE,IN_BAND,rule_primary,raw_safe_query_builder,raw_safe_query_builder,False,False,,,,True,True,True,,{},True,none,False,,
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,java/011_SAFE_SpringOrderRepository.java,java,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,1.0,VULNERABLE,IN_BAND,rule_primary,raw_safe_query_builder,raw_safe_query_builder,False,False,,,,True,True,True,,{},True,none,False,,
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,java/012_IN_BAND_legacyStatementSearch.java,java,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,IN_BAND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,ml_confident_vulnerable_evidence_typed,ml_confident_vulnerable_evidence_typed,True,True,IN_BAND,A,A,True,True,True,0.878,"{""A"": 0.878, ""B"": 0.0469, ""C"": 0.0568, ""D"": 0.0183}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT id, tenant_id, customer_name, email, status ?"");\nstmt.setString(1, tenantId);\nResultSet rs = stmt.executeQuery();"
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,java/013_BLIND_LoginServiceStatement.java,java,VULNERABLE,BLIND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,BLIND,True,True,True,1.0,True,1.0,VULNERABLE,IN_BAND,ml_supported_by_evidence,raw_blind_boolean_sink,raw_blind_boolean_sink,True,True,BLIND,A,A,True,True,True,0.537,"{""A"": 0.537, ""B"": 0.1842, ""C"": 0.1371, ""D"": 0.1417}",True,none,False,,"// Fix: use PreparedStatement\nPreparedStatement stmt = conn.prepareStatement(""SELECT 1 FROM users ?"");\nstmt.setString(1, username);\nResultSet rs = stmt.executeQuery();"
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,java/014_SECOND_ORDER_AuditArchiveService.java,java,VULNERABLE,SECOND_ORDER,D,expected attack type is SECOND_ORDER,VULNERABLE,SECOND_ORDER,True,True,True,1.0,True,1.0,VULNERABLE,SECOND_ORDER,ml_confident_with_second_order_evidence,ml_confident_with_second_order_evidence,ml_confident_with_second_order_evidence,True,True,SECOND_ORDER,A,D,False,True,True,0.6754,"{""A"": 0.6754, ""B"": 0.0423, ""C"": 0.0583, ""D"": 0.2241}",False,model2_fix_classification,False,,# Fix D: do not execute SQL loaded from DB/config/user storage. Rebuild SQL from trusted static templates.
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,php/015_SAFE_PdoInventoryRepository.php,php,SAFE,NONE,NONE,SAFE/NONE case does not require Model 2 fix recommendation,SAFE,NONE,True,True,True,0.08,True,0.9627,VULNERABLE,IN_BAND,rule_primary,raw_safe_query_builder,raw_safe_query_builder,False,False,,,,True,True,True,,{},True,none,False,,
realistic_long_sqli_suite,realistic_long_sqli_suite.zip,php/016_IN_BAND_mysqli_customer_search.php,php,VULNERABLE,IN_BAND,A,default vulnerable value-injection repair is parameterized query,VULNERABLE,IN_BAND,True,True,True,0.9,True,0.9627,VULNERABLE,IN_BAND,rule_primary,raw_php_sqli,raw_php_sqli,True,True,IN_BAND,A,A,True,True,True,0.8034,"{""A"": 0.8034, ""B"": 0.0752, ""C"": 0.0777, ""D"": 0.0437}",True,none,False,,"// Fix: use PDO prepared statements\n$stmt = $pdo->prepare(""SELECT id, tenant_id, customer_name, email, status ?"");\n$stmt->execute([$tenantId]);"
